postal_code,count
750334,19
750336,19
750404,19
750418,19
750481,19
751339,19
751341,19
751353,19
751357,19
751508,19
751592,19
752341,19
752466,19
753501,19
754466,19
760123,19
760127,19
760134,19
760166,19
760296,19
760320,19
760321,19
760325,19
760329,19
760350,19
760354,19
760365,19
760388,19
760407,19
760408,19
760409,19
760433,19
760643,19
760646,19
760653,19
760714,19
760716,19
760739,19
760759,19
760776,19
760820,19
760825,19
762429,19
791406,19
791412,19
791413,19
791467,19
791470,19
792468,19
793436,19
793472,19
820116,19
820193,19
820298,19
820645,19
820648,19
820651,19
821103,19
821174,19
821175,19
821208,19
821265,19
821266,19
821305,19
821315,19
821603,19
821670,19
821678,19
822126,19
822172,19
822260,19
822265,19
822618,19
822671,19
823102,19
823170,19
823211,19
823256,19
823258,19
823261,19
823267,19
81004,18
81005,18
90017,18
90032,18
100056,18
100075,18
100087,18
120111,18
120116,18
120307,18
120308,18
120345,18
120434,18
120460,18
120509,18
120512,18
120705,18
120713,18
120729,18
140021,18
140171,18
142058,18
142090,18
150069,18
150105,18
160024,18
161118,18
162009,18
162118,18
163131,18
165004,18
180008,18
200030,18
210049,18
210050,18
211671,18
270015,18
310004,18
310066,18
310110,18
310114,18
310115,18
310125,18
310174,18
310225,18
320027,18
320032,18
320035,18
321103,18
322104,18
330006,18
330030,18
330045,18
350145,18
370030,18
370036,18
370037,18
370039,18
370044,18
370045,18
370048,18
370053,18
370061,18
371017,18
372017,18
374018,18
380053,18
380101,18
380132,18
390054,18
400017,18
400341,18
431003,18
440001,18
440034,18
460031,18
460041,18
460103,18
460105,18
460412,18
460415,18
460508,18
461033,18
461035,18
461036,18
461221,18
462220,18
463808,18
467010,18
470103,18
470148,18
470615,18
470623,18
470712,18
470713,18
470723,18
470724,18
470761,18
470763,18
471747,18
472613,18
473747,18
510129,18
510417,18
510418,18
510484,18
510741,18
510743,18
510760,18
511527,18
512524,18
512525,18
513528,18
513530,18
520124,18
520126,18
520218,18
520250,18
520259,18
520261,18
520271,18
520273,18
520279,18
520288,18
520297,18
520298,18
520367,18
520407,18
520437,18
520446,18
520463,18
520489,18
520709,18
520715,18
520718,18
520726,18
520729,18
520811,18
520814,18
520843,18
520878,18
520884,18
521144,18
521145,18
521167,18
521168,18
521233,18
521489,18
521523,18
521870,18
521874,18
521898,18
524518,18
530020,18
530113,18
530128,18
530129,18
530132,18
530137,18
530145,18
530161,18
530304,18
530310,18
530321,18
530327,18
530373,18
530504,18
530557,18
530568,18
530575,18
530620,18
530627,18
530642,18
530677,18
530699,18
532980,18
540132,18
540141,18
540153,18
540197,18
540248,18
541158,18
541189,18
541202,18
541280,18
541281,18
541292,18
541329,18
541332,18
542188,18
542315,18
543122,18
543158,18
543164,18
543183,18
543201,18
543226,18
543257,18
543268,18
543291,18
543295,18
543313,18
543336,18
544157,18
544183,18
544200,18
544309,18
544317,18
544336,18
550107,18
550108,18
550154,18
550206,18
550302,18
550303,18
550319,18
550401,18
550547,18
551232,18
551234,18
560103,18
560107,18
560108,18
560150,18
560155,18
560182,18
560202,18
560211,18
560218,18
560225,18
560259,18
560321,18
560344,18
560403,18
560425,18
560427,18
560432,18
560462,18
560502,18
560524,18
560533,18
560547,18
560584,18
560604,18
560606,18
560648,18
570106,18
570114,18
570135,18
570166,18
570167,18
570231,18
570293,18
570407,18
570445,18
590013,18
600057,18
600101,18
600102,18
600234,18
600247,18
600270,18
600313,18
600340,18
600341,18
601285,18
602287,18
610177,18
610181,18
610348,18
640469,18
640472,18
640483,18
640515,18
640521,18
640601,18
640623,18
640631,18
640632,18
640812,18
640914,18
640915,18
640926,18
640934,18
640977,18
641684,18
641686,18
642652,18
642659,18
642663,18
642686,18
643656,18
643669,18
643677,18
644272,18
644664,18
644987,18
650110,18
650112,18
650129,18
650135,18
650140,18
650170,18
650172,18
650177,18
650205,18
650208,18
650217,18
650223,18
650228,18
650238,18
650258,18
650283,18
650315,18
650324,18
650333,18
650337,18
650338,18
650343,18
654289,18
656288,18
670125,18
670232,18
670250,18
670484,18
670509,18
670530,18
670544,18
670601,18
670603,18
670606,18
670614,18
670623,18
670652,18
672548,18
674442,18
680016,18
680110,18
680152,18
680163,18
680213,18
680230,18
680412,18
680444,18
680448,18
680620,18
680632,18
680641,18
680659,18
680673,18
680682,18
681487,18
681815,18
682487,18
683488,18
730035,18
730160,18
730201,18
730418,18
730515,18
730525,18
730556,18
730584,18
730637,18
730638,18
730655,18
730659,18
730671,18
730673,18
730726,18
730730,18
730735,18
730737,18
730757,18
730776,18
730808,18
730895,18
731572,18
731899,18
732685,18
734690,18
735787,18
736689,18
736780,18
750317,18
750333,18
750337,18
750407,18
750470,18
751510,18
752590,18
753353,18
753357,18
753504,18
753507,18
754501,18
760112,18
760115,18
760140,18
760157,18
760220,18
760228,18
760264,18
760265,18
760279,18
760283,18
760284,18
760402,18
760404,18
760425,18
760437,18
760662,18
760742,18
760772,18
760828,18
760852,18
761334,18
761424,18
762335,18
762336,18
762426,18
791409,18
791440,18
792408,18
792436,18
792450,18
793450,18
820191,18
820295,18
821169,18
821203,18
821205,18
821211,18
821302,18
821672,18
821673,18
822315,18
822672,18
822676,18
822678,18
823168,18
823637,18
823663,18
824101,18
824173,18
825195,18
80012,17
80018,17
81008,17
90006,17
90018,17
90026,17
90108,17
90110,17
90111,17
100050,17
100055,17
100061,17
100065,17
120301,17
120337,17
120341,17
120348,17
120357,17
120362,17
120430,17
120511,17
130020,17
140023,17
140164,17
140165,17
150038,17
