blk_no,postal_code,entity_id,latitude,longitude,park_name,park_object_id,park_latitude,park_longitude,euclidean_distance_to_nearest_park_km,nearest_park_estimated_walking_km,walking_time_to_nearest_park_mins
251A,681251,11553,1.3787109412356484,103.7450127524436,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.8839,1.0607,13.26
255,540255,4159,1.394392796812994,103.89932930761765,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.5783,0.6939,8.67
672B,762672,11054705,1.418310814179948,103.84195055433064,YISHUN PK,67408,1.4243757202843608,103.84260969126039,0.6791,0.8149,10.19
274,540274,11052965,1.381743266232437,103.89033589946108,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,1.0682,1.2819,16.02
137,350137,11045,1.3337934497250117,103.86600831305368,GREENWAY SOUTH,67646,1.3351785173592499,103.87206082493839,0.691,0.8292,10.37
140,680140,12061,1.3800732165087874,103.75308034280312,PHOENIX PARK,67292,1.3758898083445699,103.75723986270971,0.6566,0.7879,9.85
673B,682673,11556,1.4010065322787928,103.74791636244358,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,0.6826,0.8191,10.24
212,760212,11052666,1.4317475932955797,103.8374431457097,YISHUN POND PK,67581,1.4280122121948617,103.83948703941307,0.474,0.5688,7.11
620,560620,8384,1.3824419494786653,103.83953609863951,YIO CHU KANG GARDENS PG,67262,1.3806814928245077,103.83748706008444,0.3007,0.3608,4.51
372,600372,2902,1.3486610357223503,103.73179230735988,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,0.8426,1.0111,12.64
106,510106,6702,1.3680903522331984,103.95769322238381,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,0.7118,0.8542,10.68
311,570311,825,1.3509606637485407,103.83932562324519,JLN PINTAU PG,67259,1.3539456694816265,103.83997321893165,0.34,0.408,5.1
718,640718,8542,1.3435801073149625,103.69757925722692,YUNNAN PARK,67363,1.3374845229127315,103.6929015341445,0.8552,1.0263,12.83
622,820622,8972,1.4005946173866504,103.91105567020684,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.2873,1.5448,19.31
288A,541288,11050777,1.3986115757729844,103.8971285583689,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.0691,1.2829,16.04
893,520893,6446,1.3485599552616507,103.93022403263379,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,0.4752,0.5703,7.13
840,730840,11832,1.443776136527853,103.79240458087858,ADMIRALTY PK,67621,1.4503318491161403,103.78004641287625,1.5569,1.8683,23.35
468,790468,10017,1.3969289364333612,103.87830090128408,FERNVALE PARK,67421,1.397514524960232,103.87487871240788,0.3864,0.4637,5.8
466D,754466,723,1.4559588797393082,103.81356217542677,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,1.0094,1.2113,15.14
17,460017,8345,1.3201913640741558,103.93573142147824,SENNETT AVE LINEAR PK,67544,1.3175811142104479,103.93596368818606,0.2917,0.3501,4.38
228,570228,5763,1.3580410432372234,103.84657977098506,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67446,1.3605206612389362,103.84886679994811,0.3755,0.4506,5.63
440A,681440,11306,1.3833587827427256,103.73967100093662,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.925,1.11,13.88
343,520343,4570,1.3517836343624692,103.96132064090669,MERA TERRACE PG,67461,1.3474044390211926,103.96350603982197,0.5448,0.6538,8.17
148A,141148,10075,1.2946289633659196,103.80398279269637,CAMP ROAD INTERIM PARK,67332,1.3024565695089576,103.81847352134145,1.833,2.1997,27.5
102,540102,6799,1.3819504719024411,103.90099883934924,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,0.6165,0.7398,9.25
878B,522878,11054976,1.3509387849915728,103.9291757030282,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,0.6102,0.7322,9.15
109,160109,6906,1.2793947727953006,103.82609695372511,SILAT AVENUE PARK,67458,1.2760758381481567,103.82980087493317,0.5536,0.6643,8.3
264A,821264,11054074,1.405971035458062,103.89854695380178,PUNGGOL WATERWAY PK,67210,1.4109972133075517,103.90481505251175,0.8942,1.0731,13.41
266A,821266,11054075,1.4059547707763655,103.89796946342163,PUNGGOL WATERWAY PK,67210,1.4109972133075517,103.90481505251175,0.9463,1.1355,14.19
222,820222,11053373,1.401140045508924,103.89421157415819,SENGKANG RIVERSIDE PK,67436,1.3994482127895833,103.88432517223448,1.1162,1.3395,16.74
893B,731893,3223,1.4368536420721068,103.7898647943995,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,1.1733,1.4079,17.6
162,820162,6500,1.3960554621003178,103.91413697521699,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.2575,1.509,18.86
811A,681811,13053,1.373759834191061,103.74578814871771,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,0.7081,0.8497,10.62
626,510626,7471,1.379736372811333,103.94090465502956,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.5753,0.6903,8.63
637B,822637,5551,1.3994327679402854,103.91484163410611,CONEY ISLAND PARK,67635,1.409458552511285,103.92150970647593,1.3403,1.6083,20.1
401,750401,438,1.4542667028959566,103.8156719966233,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,0.7211,0.8654,10.82
212,560212,4015,1.3688343289047056,103.84163394622819,MAYFLOWER CRESCENT PG,67266,1.3727323067422557,103.83952885224149,0.4931,0.5918,7.4
329A,541329,11054505,1.3961963471650267,103.88971838356979,SENGKANG RIVERSIDE PK,67436,1.3994482127895833,103.88432517223448,0.7009,0.8411,10.51
217,730217,12526,1.446691388893374,103.77254282143008,ADMIRALTY PK,67621,1.4503318491161403,103.78004641287625,0.9282,1.1138,13.92
756,760756,1393,1.4266246075884772,103.83316606779549,YISHUN POND PK,67581,1.4280122121948617,103.83948703941307,0.7202,0.8642,10.8
133C,693133,13160,1.3558196241915503,103.73146537251073,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.6402,1.9683,24.6
353,650353,3160,1.3617450021345183,103.74982096442982,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,0.675,0.81,10.13
899,520899,9476,1.3464942253391752,103.93547720381413,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,0.966,1.1592,14.49
520,520520,9583,1.3568028815830966,103.93993476428214,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.4362,0.5234,6.54
758,680758,11685,1.3932972890129314,103.74618528620042,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.7955,0.9545,11.93
107,380107,4851,1.319000508907477,103.88427668555825,GEYLANG EAST PK,67300,1.3217717845209322,103.88765907111089,0.4867,0.584,7.3
335,730335,2489,1.4298331762653442,103.78063389847608,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.7745,0.9294,11.62
401,680401,11603,1.3795551986154828,103.73981666280157,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,1.1319,1.3582,16.98
175,650175,3817,1.345705271139138,103.74166952429945,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.1922,1.4306,17.88
571B,732571,10806,1.4301160116141003,103.79050037414497,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,0.6135,0.7362,9.2
486,640486,9670,1.348684262944194,103.72632544002549,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.0548,1.2657,15.82
512,510512,6597,1.3754556796826796,103.94377131597247,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.4553,0.5464,6.83
236,310236,4583,1.3404531829573907,103.85216044186433,KALLANG LINEAR PARK,67599,1.350448945955464,103.855695269338,1.1802,1.4163,17.7
515,530515,9767,1.3724312933383382,103.88905572746135,REALTY PARK,67388,1.3682274567820756,103.89011876921555,0.4827,0.5792,7.24
510,530510,9768,1.3725668955691002,103.8884915578168,REALTY PARK,67388,1.3682274567820756,103.89011876921555,0.5159,0.6191,7.74
10,320010,4479,1.3237088014408056,103.86338782073727,BENG WAN RD PG,67590,1.3238060154412399,103.86583529863027,0.2726,0.3271,4.09
445,560445,4127,1.3669434370011244,103.8557036546044,HAUS LINEAR PARK,67377,1.3644696649355381,103.86001282197255,0.553,0.6636,8.3
224C,363224,11051325,1.3419302838876626,103.8798746060619,UPPER PAYA LEBAR INTERIM PARK,67273,1.3435839278073012,103.88246411823552,0.342,0.4104,5.13
221,360221,11051326,1.341727018540426,103.88064122446377,UPPER PAYA LEBAR INTERIM PARK,67273,1.3435839278073012,103.88246411823552,0.2896,0.3476,4.34
223C,363223,11051327,1.3410821884200737,103.8786070220755,OLD UPPER ALJUNIED ROAD,67595,1.3386953995946833,103.87522010900422,0.4612,0.5534,6.92
224B,362224,11051328,1.341682753396433,103.87943464664708,UPPER PAYA LEBAR INTERIM PARK,67273,1.3435839278073012,103.88246411823552,0.3981,0.4777,5.97
305,600305,11054900,1.3453656022046898,103.73554133497447,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,0.6175,0.741,9.26
306,600306,11054901,1.3459138257258536,103.73521880846069,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,0.645,0.774,9.68
727,560727,6138,1.372528040302171,103.84602948586473,ANG MO KIO TOWN GARDEN WEST,67444,1.3745094714261874,103.8427395942111,0.4274,0.5129,6.41
820,640820,11055041,1.346330323615208,103.69516025998124,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.8951,1.0741,13.43
821A,641821,11055042,1.3465756095274795,103.6948573653636,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.9022,1.0827,13.53
554,730554,2132,1.4321577547348578,103.79654606848999,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,0.8968,1.0762,13.45
858E,525858,11098,1.354458072672011,103.9408586304064,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.5391,0.6469,8.09
131,540131,6909,1.3895429716359584,103.90311376312104,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.2435,0.2922,3.65
771,760771,1356,1.4240034240016515,103.83256912376312,PLATINA RD PG,67571,1.4275453457323766,103.82611872435531,0.819,0.9828,12.28
37A,601037,6189,1.3208737885868946,103.74253404527073,PANDAN RESERVOIR FITNESS CORNER,67366,1.317499077055364,103.748747848672,0.787,0.9444,11.8
53,600053,9301,1.3214014872547215,103.73760133817906,PANDAN RESERVOIR FITNESS CORNER,67366,1.317499077055364,103.748747848672,1.3144,1.5772,19.72
185,820185,8684,1.3981769016117618,103.91029719068425,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.0308,1.237,15.46
965A,521965,11050713,1.3377319302759336,103.93963956213234,JLN PARI DEDAP PG,67493,1.3330205537381883,103.9438804788435,0.7056,0.8467,10.58
310A,561310,11010781,1.3649509022708115,103.84383514365615,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67446,1.3605206612389362,103.84886679994811,0.7462,0.8954,11.19
130C,313130,11050642,1.337192998767289,103.84333419869657,TOA PAYOH TOWN PK,67315,1.3305698250733216,103.84795477931803,0.8989,1.0787,13.48
47,100047,8709,1.2720419202868183,103.81010051530359,BERLAYER CREEK,67528,1.2677204017218984,103.80514529311107,0.7318,0.8782,10.98
802A,681802,12556,1.3745037900521446,103.7436375343312,PAVILION PARK PLAYGROUND,67296,1.372285673351358,103.75197729239298,0.9604,1.1525,14.41
220C,823220,11053365,1.4015936330349226,103.89589387789478,SENGKANG RIVERSIDE PK,67436,1.3994482127895833,103.88432517223448,1.3094,1.5713,19.64
351,680351,11599,1.383512980144836,103.74309741866195,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.5739,0.6887,8.61
231A,821231,11051458,1.402186116049075,103.89188165395144,SENGKANG RIVERSIDE PK,67436,1.3994482127895833,103.88432517223448,0.8945,1.0734,13.42
647,670647,12325,1.388959066271108,103.76402935216916,VILLA VERDE PK,67570,1.3904215007176348,103.75295144222655,1.2435,1.4922,18.65
6,590006,2731,1.337739656128365,103.77517304928524,CHENG SOON GARDEN PG,67341,1.3358863606365197,103.77168301094926,0.4398,0.5278,6.6
134,680134,10679,1.3803117431133927,103.75104440977958,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.7737,0.9285,11.61
301A,821301,10293,1.4041283507462212,103.9062771188765,PUNGGOL WATERWAY PK,67210,1.4109972133075517,103.90481505251175,0.7818,0.9381,11.73
410,600410,8779405,1.318981095557647,103.74747608772935,PANDAN RESERVOIR FITNESS CORNER,67366,1.317499077055364,103.748747848672,0.2174,0.2608,3.26
871,760871,2021,1.413104800344321,103.83743931951405,LOWER SELETAR RESERVOIR PARK,67406,1.4074398977579141,103.82889324908156,1.1411,1.3694,17.12
547,730547,5921,1.430178325206278,103.79313026769408,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,0.5706,0.6847,8.56
513D,764513,11051212,1.4158165477574822,103.84452390017282,YISHUN PK,67408,1.4243757202843608,103.84260969126039,0.9763,1.1716,14.64
731,730731,5391,1.442875983259716,103.7976545426616,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,2.057,2.4684,30.86
431,560431,7725,1.3682199332068679,103.85297518114072,ANG MO KIO TOWN GARDEN EAST,67240,1.370571021887357,103.85028589165374,0.3976,0.4771,5.96
222C,463222,11052475,1.3241816147517267,103.9281243857749,AIDA PK,67227,1.3193796217327391,103.92792692780097,0.535,0.642,8.03
192,650192,195,1.3456579385061358,103.7448688110699,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.5195,1.8234,22.79
151,460151,12277,1.317340419677876,103.9469178515593,KEW CRESCENT PG,67487,1.3191875527595336,103.94858574719049,0.277,0.3324,4.16
18,190018,5660,1.3032938843775705,103.86258715226957,NORTH BRIDGE GARDEN,67591,1.3041093226000757,103.86214555169653,0.1032,0.1239,1.55
129,730129,8712,1.437760902931836,103.7787016499292,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.1401,0.1681,2.1
512,670512,7361,1.3873923327628193,103.76822220481473,ALMOND CRESCENT PG,67551,1.3732124444606688,103.77198060528261,1.633,1.9596,24.49
237,680237,10681,1.37933618002869,103.74830143710875,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.7771,0.9325,11.66
74,150074,3027,1.2880631321671712,103.81574935758614,TIONG BAHRU PK,67601,1.28761728173432,103.82402678837296,0.9225,1.1071,13.84
207A,641207,9381,1.347057843098137,103.71363833274687,LAKESIDE GROVE FITNESS CORNER,67364,1.3397230462753082,103.71705725432878,0.9008,1.081,13.51
249,310249,3895,1.3313837055032456,103.85654885351008,MAR THOMA ROAD PARK,67574,1.3273571946335365,103.86202838719863,0.7568,0.9082,11.35
324,750324,439,1.4445867488173756,103.81799695700904,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,0.4762,0.5714,7.14
140,550140,11831,1.3683595436589178,103.87489814669135,PARRY RD PG,67269,1.3660287545608498,103.87750439954596,0.3892,0.467,5.84
174,650174,3471,1.3456938819400914,103.74104230152363,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.129,1.3548,16.94
621,650621,5886,1.3502104615322508,103.7483462290695,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,1.1712,1.4054,17.57
447A,821447,10251,1.4174531925381333,103.91241043410723,PUNGGOL HERITAGE TRAIL PHASE 1,67497,1.4137138788835784,103.90969977831921,0.5141,0.6169,7.71
702,730702,5454,1.4417337395844099,103.79664097466721,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,1.9058,2.287,28.59
151,560151,3858,1.3767103485967334,103.8412230302371,ANG MO KIO TOWN GARDEN WEST,67444,1.3745094714261874,103.8427395942111,0.2975,0.357,4.46
148,140148,10067,1.2944032935190866,103.80443314017727,CAMP ROAD INTERIM PARK,67332,1.3024565695089576,103.81847352134145,1.8015,2.1618,27.02
588A,511588,11050716,1.3772878860625928,103.94629581620097,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.1806,0.2168,2.71
587A,511587,11050717,1.3777271140323823,103.94581547274345,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.1305,0.1566,1.96
589A,511589,11050720,1.3769078727056485,103.94697923180252,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.2453,0.2944,3.68
589B,512589,11050722,1.377157539230326,103.9473945005942,SG API API PK,67618,1.3788839697902275,103.94600303665655,0.2468,0.2962,3.7
623,470623,949,1.3336825500960034,103.91681464832578,JLN SENANG PG,67228,1.3290153443370158,103.91556908211406,0.5377,0.6453,8.07
963D,524963,11050712,1.3376245490805436,103.93827370481232,JLN PARI DEDAP PG,67493,1.3330205537381883,103.9438804788435,0.8075,0.969,12.11
270,600270,4723,1.3412217113219456,103.74600227991864,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,1.5583,1.87,23.38
766,640766,9146,1.3498260989792554,103.69782365297723,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.4214,0.5057,6.32
621A,681621,11612,1.39957809556253,103.74758978511838,RAIL CORRIDOR,67532,1.403404697083653,103.7535615435598,0.7894,0.9473,11.84
142,730142,8771,1.4370065507784948,103.77707484521005,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.2531,0.3037,3.8
823,520823,3568,1.3488192467282814,103.93399888446264,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,0.8595,1.0314,12.89
357A,751357,368,1.45001007014061,103.81698400387808,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,0.2696,0.3235,4.04
2A,131002,8184,1.3028700079814945,103.78375584476616,ONE-NORTH PARK,67409,1.304278278205548,103.79036831078187,0.7524,0.9029,11.29
325A,691325,11052489,1.363464774055414,103.73258906834566,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,2.2477,2.6972,33.72
325B,692325,11052491,1.3630207197335782,103.733308647227,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,2.1791,2.6149,32.69
324A,691324,11052493,1.3627793868113525,103.73254471818672,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,2.2679,2.7215,34.02
324B,692324,11052494,1.3625627210907363,103.7334499221087,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,2.1753,2.6104,32.63
325,690325,11052495,1.3635184912286729,103.73352848028998,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,2.1439,2.5727,32.16
175,310175,11056340,1.3333930834342254,103.84704663844846,TOA PAYOH TOWN PK,67315,1.3305698250733216,103.84795477931803,0.3301,0.3962,4.95
179,530179,11052441,1.346324753542279,103.88826139015372,TAI KENG GARDENS PG,67617,1.346170531692557,103.88505458283811,0.3573,0.4288,5.36
326,550326,9673,1.3503525231326534,103.86896538497125,JLN RIANG PG,67346,1.3471426063181149,103.86739535755741,0.3978,0.4773,5.97
416A,121416,4440,1.3098449294328836,103.76997936557397,TAMAN MAS MERAH PLAYGROUND,67367,1.308703286122327,103.76472555154503,0.5984,0.718,8.98
125,540125,7839,1.3890121434449465,103.90290867572686,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.3067,0.368,4.6
720A,521720,873,1.3595956741026716,103.93574158768698,SUN PLAZA PK,67650,1.358555426020404,103.94344045133047,0.8646,1.0375,12.97
626,560626,8348,1.381207423456133,103.84019281090124,YIO CHU KANG GARDENS PG,67262,1.3806814928245077,103.83748706008444,0.3068,0.3681,4.6
136,540136,6477,1.3888703716966868,103.90506610476268,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.342,0.4104,5.13
60,600060,150,1.3227362552732997,103.73863413228182,PANDAN RESERVOIR FITNESS CORNER,67366,1.317499077055364,103.748747848672,1.2676,1.5211,19.01
613A,671613,3227,1.3844406733085446,103.76166354594915,PHOENIX PARK,67292,1.3758898083445699,103.75723986270971,1.0717,1.286,16.07
510,460510,7927,1.332339460580824,103.93095010018719,BEDOK TOWN PK,67304,1.3349549871046933,103.92387217567484,0.8398,1.0077,12.6
188,570188,12607,1.3498855411688835,103.85178016389594,KALLANG LINEAR PARK,67599,1.350448945955464,103.855695269338,0.4402,0.5282,6.6
126,350126,1726,1.3349685564425633,103.86520155220296,GREENWAY SOUTH,67646,1.3351785173592499,103.87206082493839,0.7637,0.9165,11.46
290A,652290,7412,1.3432483139025158,103.7565354265234,BURGUNDY CRESCENT PLAYGROUND,67348,1.3398270199083968,103.7609050344812,0.6177,0.7412,9.27
204D,544204,2767,1.387606772896365,103.8953288711535,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,1.0378,1.2453,15.57
677A,821677,9760,1.4052334856227313,103.9093288386559,PUNGGOL WATERWAY PK,67210,1.4109972133075517,103.90481505251175,0.8149,0.9778,12.22
252,530252,3190,1.3602467594042396,103.89251322539472,AROOZOO AVE PG,67568,1.3551968667413747,103.88595627294951,0.9211,1.1054,13.82
802,520802,8475,1.3460141660090226,103.93802188340135,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,1.2476,1.4971,18.71
521A,731521,5446,1.4339458019603988,103.79359313690247,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,0.9929,1.1915,14.89
633,200633,8329,1.305740699790862,103.8549338002171,ROWELL RD OS,67308,1.3084223021888657,103.85484861991678,0.2987,0.3584,4.48
32,461032,7014,1.3237160334522626,103.92497146345995,BANGSAWAN PK,67226,1.3212075676311263,103.92383794558943,0.3064,0.3677,4.6
626,730626,1942,1.4335971961338694,103.80057200719058,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,1.2906,1.5487,19.36
710,560710,168,1.371045879994947,103.84818267373166,ANG MO KIO TOWN GARDEN EAST,67240,1.370571021887357,103.85028589165374,0.24,0.2879,3.6
841,520841,852,1.3515403981190512,103.93451024743783,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,1.0561,1.2673,15.84
639,200639,6672,1.3077436663108561,103.85520829003593,ROWELL RD OS,67308,1.3084223021888657,103.85484861991678,0.0855,0.1026,1.28
108A,322108,12947,1.3205318652329396,103.85933985046861,BENG WAN RD PG,67590,1.3238060154412399,103.86583529863027,0.8096,0.9715,12.14
740,760740,1500,1.430099029246337,103.83215500527207,PLATINA RD PG,67571,1.4275453457323766,103.82611872435531,0.7294,0.8753,10.94
459A,121459,5435,1.3115840899446367,103.76724992309366,TAMAN MAS MERAH PLAYGROUND,67367,1.308703286122327,103.76472555154503,0.4263,0.5116,6.4
433,530433,8514,1.3761036601446976,103.89387594604621,PUNGGOL PK,67641,1.3769375783384572,103.89864411031115,0.5387,0.6464,8.08
423,560423,3839,1.3687707799834519,103.85160630607636,ANG MO KIO TOWN GARDEN EAST,67240,1.370571021887357,103.85028589165374,0.2485,0.2982,3.73
221,520221,2354,1.341693972150962,103.95655446602856,HARVEY CRESCENT PG,67465,1.340659028077663,103.95519192385743,0.1904,0.2285,2.86
240,650240,5390,1.350657913743631,103.75405654138706,BUKIT BATOK TOWN PARK,67513,1.3573543336113614,103.75607205285507,0.7785,0.9342,11.68
223A,601223,10948,1.3413625772598263,103.73678195136766,JLG: CG MRT TOL LINKWAY,67371,1.341095115527777,103.73200024650436,0.533,0.6396,7.99
759,730759,8913,1.4465173770328472,103.79532179487087,WOODLANDS WATERFRONT PK,67205,1.4533560651459223,103.78131812725178,1.7344,2.0813,26.02
792A,681792,334,1.3952170317836918,103.74951218705152,VILLA VERDE PK,67570,1.3904215007176348,103.75295144222655,0.6569,0.7882,9.85
792B,682792,352,1.395533094754276,103.7491345916869,VILLA VERDE PK,67570,1.3904215007176348,103.75295144222655,0.7101,0.8521,10.65
119A,541119,3081,1.384168978531755,103.90337981173879,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.8326,0.9992,12.49
455,510455,7805,1.37180367985928,103.95835069951872,PASIR RIS TOWN PK,67643,1.371689215460841,103.95240633384716,0.6617,0.794,9.92
231,520231,10586,1.3435814766557401,103.95690304843485,HARVEY CRESCENT PG,67465,1.340659028077663,103.95519192385743,0.377,0.4524,5.65
344,730344,2625,1.4320974432318554,103.78043819727563,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.5235,0.6282,7.85
21,380021,904,1.314271489600293,103.87383561956945,KALLANG RIVERSIDE PK,67322,1.3077192983519106,103.86882040608397,0.9184,1.1021,13.78
183,140183,2967,1.2958173979685361,103.80473561852743,CAMP ROAD INTERIM PARK,67332,1.3024565695089576,103.81847352134145,1.6982,2.0378,25.47
172A,541172,12893,1.3872047190383514,103.9099936433153,ST ANNE'S WOOD PG,67270,1.39164006767556,103.9037361498062,0.8537,1.0244,12.8
351,650351,7781,1.3618314200802524,103.74945005994482,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,0.6854,0.8225,10.28
708,680708,11268,1.3915041584634391,103.74693341815559,CHOA CHU KANG PK,67631,1.3862657900588096,103.74745761156976,0.586,0.7033,8.79
94,310094,62,1.3390722909060695,103.84965439523057,TOA PAYOH TOWN PK,67315,1.3305698250733216,103.84795477931803,0.9652,1.1583,14.48
473,670473,7080,1.3882388237476773,103.77213436600535,CHESTNUT NATURE PARK,67509,1.3768728987522045,103.7794380914777,1.5038,1.8046,22.56
817,760817,12158,1.4121036025096418,103.83389392140944,LOWER SELETAR RESERVOIR PARK,67406,1.4074398977579141,103.82889324908156,0.7611,0.9133,11.42
683A,731683,2026,1.4401914433873095,103.80283290688226,WOODLANDS HEALING GARDEN,67457,1.4250692853589946,103.79271594626627,2.0252,2.4302,30.38
18,080018,3493,1.2739020459132988,103.8394268991912,TRAS LINK PK,67575,1.2764576104325942,103.84379019866222,0.5628,0.6754,8.44
803,730803,11775,1.4403411213044552,103.78708788706523,WOODLANDS TOWN PK EAST,67398,1.4366664600214225,103.77932336433604,0.956,1.1472,14.34
721,730721,11158,1.4441280679131399,103.80030189345693,PARK AT SEMBAWANG ALLEY,67313,1.448734239880062,103.81904332032455,2.1477,2.5773,32.22
449,670449,9489,1.3841073174799785,103.77227851632819,CHESTNUT NATURE PARK,67509,1.3768728987522045,103.7794380914777,1.1329,1.3595,16.99
873,520873,10315,1.353948319968374,103.93223717956974,BEDOK RESERVOIR PK,67302,1.3459933259134955,103.92681170207061,1.0718,1.2862,16.08
127B,162127,10959,1.2818557834402966,103.82995830268094,KIM PONG PARK,67312,1.2835903963029025,103.82973723189947,0.1947,0.2336,2.92
640A,821640,2831,1.399283576544245,103.91569470566024,CONEY ISLAND PARK,67635,1.409458552511285,103.92150970647593,1.3045,1.5654,19.57
499C,523499,9401,1.359498433700184,103.95610185146184,TAMPINES ECO GREEN PK,67637,1.363710485093235,103.94837674998735,0.9793,1.1751,14.69
330,650330,10234,1.3632930803933254,103.74832469002484,BUKIT GOMBAK PARK,67603,1.3672173562026961,103.7524341787261,0.6325,0.7589,9.49
729,640729,9087,1.346380035085376,103.69781878053138,WESTWOOD PARK PLAYGROUND,67380,1.3518026478484713,103.70105312473154,0.7028,0.8434,10.54
586,560586,141,1.3703330930414206,103.85343100241508,ANG MO KIO TOWN GARDEN EAST,67240,1.370571021887357,103.85028589165374,0.351,0.4212,5.27
483,670483,7449,1.3887959592495687,103.77213768954948,CHESTNUT NATURE PARK,67509,1.3768728987522045,103.7794380914777,1.5562,1.8674,23.34
